==============================================================
Modul:			340282366920938463463374607431768211456
Multiplikator:		199967246047888932297834045878657099405
Dimension bis:		17
==============================================================
[k]	[dim]	[n_spect]	

2	0.882257
3	0.811397
4	0.729044
5	0.735762
6	0.766661
7	0.723283
8	0.742094
9	0.681509
10	0.635485
11	0.719855
12	0.65767
13	0.725616
14	0.658658
15	0.711442
16	0.712076
17	0.704118

Time [s]:	0
