==============================================================
Modul:			2147483647
Multiplikator:		16907
Dimension bis:		17
==============================================================
[k]	[dim]	[n_spect]	

2	0.339521
3	0.664031
4	0.563232
5	0.392962
6	0.55129
7	0.631505
8	0.743502
9	0.557965
10	0.687254
11	0.658881
12	0.754932
13	0.608785
14	0.48168
15	0.521614
16	0.558285
17	0.591849

Time [s]:	0
